"","vocab_app","sort.freq_vocab..decreasing...TRUE.","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","word_attribute_sorted"
"258","right",44,0.00273475720916516,0.00119491356084921,0.000701312928473124,0.00193799393601503,2.35236308334242e-26,0.00255483612141633,0.000312152139091618,0.000353655186735459,0.000841967312720957,0.00100014103640356,0.000901082845297154,1
"259","allow",43,0.000968259387299388,0.000260246606597854,0.00138032377397618,0.00176605920528838,0.00135810876496109,3.03415512546933e-20,3.9218898334874e-52,0.000984541184654224,0.000588409381273161,0.000302688837928894,0.000282051548161471,4
"260","empirical",43,1.44548119830425e-50,0.00225628213166003,0.000462159714371053,6.12144680607413e-62,0.00206594802599585,0.000834486396801958,0.000265218727759904,9.6007498727705e-51,0.000192769733222089,2.24844295171765e-32,3.39086281889458e-26,2
"261","follow",43,0.00160372649759661,1.12298971005068e-05,0.000132113591786339,0.000951843583265263,0.00188666307238026,2.955159631014e-55,0.000720848931418403,0.000526528863624724,0.000732923902598363,1.11740216309932e-34,0.00150563369278535,5
"262","negative",43,0.00300920711631364,8.01071687932814e-19,0.000982883197490686,0.000177515305872221,0.00225255963139988,9.12059060418169e-05,0.000784802296181146,2.67665616766401e-22,3.36207373860604e-05,0.000524471110238847,0.000776131590934644,1
"263","opportunity",43,0.00194874690106442,4.12725773976816e-13,0.000696208731275719,0.000189236473915496,0.000154069207495901,0.00164409495084276,0.00162720464251184,0.00134990515673069,9.10760038847191e-08,0.00225697317720189,1.82133123942516e-15,10
"264","seem",43,0.00104183446298984,7.01203617418734e-35,0.000710710166672922,0.000370417643618069,0.000175710296782339,0.000749824351204278,0.000968753248395526,0.00129737043940118,0.00058824930682745,0.00293427111696738,0.00160885152495565,10
"265","significant",43,0.00157072105631014,0.00107098629477279,4.58755940219486e-28,0.000189576619543374,0.00112002038222166,0.000594208472766592,0.00114067184921092,0.000273396923440825,0.000170695511503493,0.00209805790907007,0.000609240708451952,10
"266","today",43,1.99139620345088e-79,5.63491371236866e-07,0.000797382895837272,5.60707856089015e-28,0.00082380942771424,0.000329052953047962,0.000434570461115962,0.000401137824726523,0.00120520049094201,0.000684348832471614,0.00401495031881093,11
"267","basic",42,0.000508585835681401,0.000495937384966283,0.00253520496011225,0.000879261548764862,0.000394916676115225,4.52450043127427e-10,1.13090104622118e-48,7.42960878954586e-09,0.000989329730130336,0.000978864188733726,0.00114806194523531,3
"268","contemporary",42,0.00135984164715885,0.000829187557774765,1.01936405901611e-16,9.98205808724303e-09,0.000169622665322431,0.000940880952221889,0.000729750580777451,0.000599398644044901,0.00187136274659266,3.44343956733885e-35,0.000724679971211984,9
"269","eco",42,3.75562601531458e-120,0.00212353332870885,0.000140391332668002,0.00140466799170047,0.0016737495260496,3.33602224009243e-18,0.000603636030588001,0.00176372976711254,0.000973974465792418,0.000293765543120749,0.000777563241363422,2
"270","international",42,0.00279066471963733,0.000283934380490582,0.000964909449718688,3.94303178241419e-35,0.000698487154317917,0.00132887429701716,0.00065160450725241,7.47140884249501e-25,0.000369100485019962,0.000532610553629697,0.00140184525199381,1
"271","often",42,0.000213482017808943,6.62799362107665e-06,0.000902935024397454,0.000771471552813844,0.000408355185598731,0.00180780589310361,0.000475335086496273,0.00134772466167103,0.000346307774605862,0.00157108870706553,0.000526782606176419,6
"272","population",42,0.0020190770533079,1.23771679436247e-06,0.0013296223196025,5.41049175710552e-18,0.00159786385554222,0.000634784442829236,0.000322076133953505,0.000465535136830295,3.319594354162e-57,0.00206162177777142,0.000674075590396804,10
"273","possibility",42,0.000326296172338192,0.00105008528825651,0.00015472134265593,0.000646798593253649,3.87675268127734e-05,0.000662966201988614,0.000659917829126747,0.00154076577194301,0.000923023404932636,0.000267809073366569,0.00135837383692867,8
"274","power",42,2.8467446444089e-58,0.000545096440402037,0.000573192582207573,0.00190225137973695,2.83557498326554e-40,0.000406246464163389,0.00163112706839921,0.00265672331710196,0.0014003724314799,0.000633152501473582,0.00177548060367738,8
"275","produce",42,0.0010889625537879,2.99816483260596e-06,0.000625560198432591,0.00337197543753955,0.00124359988059555,2.27273889328637e-08,0.000662746316206386,0.000786965901217347,1.99872303762849e-29,0.000419548967003562,0.00253875801380619,4
"276","regard",42,0.00230109738389677,7.68007234719313e-05,0.000870723152248665,0.000430436740324125,0.00073726330544254,0.000643278447816686,0.000925164488646223,0.00141486586301306,0.000584655591711118,3.59696526395463e-41,0.000310648411332769,1
"277","source",42,0.000367750144175073,0.000598738557548119,0.000619026514889053,0.000260216177439025,0.000676379732675057,4.0636437462753e-42,0.000315724767793866,0.00242037757656967,0.000577876082179025,0.00164477564805334,0.000785531743581992,8
"278","care",41,0.00150651013865071,1.11024083472336e-32,0.00248814284351094,0.00266381707106063,1.44745925275445e-44,3.79002121877202e-22,0.000274099449945863,0.000338100141154621,0.00329485457910997,0.00144806936139241,6.57323913399264e-88,9
"279","climate",41,1.02839395372125e-90,7.92109213698552e-07,0.000711877810194865,0.00042137594150508,1.27868989925428e-26,4.46260924020062e-22,0.01753717279144,1.25186228555839e-46,5.02976801264672e-24,5.774417377647e-83,5.52312503461526e-07,7
"280","consequence",41,0.00293410277317915,0.000342087315435092,6.18279776598115e-05,0.000752360048166337,0.00182793865003866,0.000283750420883923,0.000266137620639908,7.72560240283448e-34,2.46203520541040e-11,0.000710658853119045,0.00106437141556156,1
"281","dimension",41,4.95204963782467e-80,0.00330294119397683,8.10455693613475e-32,0.000246570370658334,0.0016465536802614,0.000731445223409367,1.42107077330693e-40,1.56709478968968e-21,0.00050744202974989,7.27606984266842e-59,5.12867578505441e-26,2
"282","imaginary",41,4.60126122579826e-67,0.0026955023802507,8.38416912374545e-58,0.00127369682307426,2.35021760429774e-32,4.19567348040899e-18,0.000756727536977364,0.000937032332558307,0.00257912803704074,0.000245448609611491,3.52577352586064e-61,2
"283","institutional",41,6.92816892030209e-99,0.00385276619921328,0.000192096571104723,0.00187603022281414,0.000469328423251601,1.72191346295623e-07,8.60058319185011e-61,2.16299975104964e-42,0.00089282893119263,2.68709042825159e-19,0.0012114602940718,2
"284","living",41,0.000854647378032571,0.00164470739760234,0.000259033419882841,0.00234564162432015,3.04289952084938e-28,1.91225396180053e-12,0.00121420529036484,0.00293158750623114,6.28117350233927e-26,0.000557831018025796,1.00341117732845e-53,8
"285","north",41,0.000811824199096829,7.84301306454218e-30,0.00143549431774777,0.000706407346479477,1.11859047230735e-21,0.00215474404866831,0.0050561604311496,3.00671881020779e-10,0.000908754258513031,0.000826717173121926,1.14032634978574e-15,7
"286","orient",41,0.00161444268350718,0.00260683864123664,0.000249591715234638,0.000226117320459057,0.00099072665452979,0.000247288917113589,0.000504129511819388,0.000987421296418834,1.13127257368426e-05,0.000350859699477597,0.000363521654750579,2
"287","plan",41,2.26231483618011e-15,0.00854818022855901,0.000365039764672755,1.25617131241894e-70,6.57564221605468e-07,3.41920668654035e-05,4.03898799457776e-79,1.58320763253697e-28,1.05699369452814e-26,2.30289295720183e-07,0.000707401063911721,2
"288","broad",40,0.000208319286862366,0.000869814641556715,5.79596117588051e-43,0.000551367578045541,3.12219385434106e-08,0.00116440225992516,0.00111659179513526,0.000547644020194015,0.00106891179906823,0.000578085721646685,0.0011068809271931,6
"289","design",40,1.66939535292258e-36,0.00130623633570858,0.00134555040061711,2.50076396739005e-50,2.9586822655682e-07,0.000589951034122464,2.92162491689741e-23,0.0059783457106964,0.000306338247358355,3.7813257361663e-06,2.14424510269008e-42,8
"290","frame",40,1.58386356275468e-88,0.000230384614606887,0.000125781445692643,0.000230978250917007,0.00255204814782614,0.000779605715396832,0.000410682969903133,0.00041656623514201,0.00128696321518336,0.000586902058458789,0.000451231670034545,5
"291","industrial",40,5.80985598201014e-66,0.000238309496466523,0.000692840192213015,0.000650537800339685,5.39288413604627e-26,0.00159948982498415,0.000614622010068378,0.000577133925854723,0.000966259064657485,0.00120783003717935,0.00309847964932498,11
"292","innovation",40,0.000425957981955519,1.26289834658767e-05,0.000999285806883843,0.000280666495157806,0.000154006687459868,0.000282941756072926,4.40921151812904e-17,0.0142632082504216,6.76886300194274e-16,0.00111125970909535,1.67518123062651e-10,8
"293","institution",40,2.51151726211771e-112,0.000285805204197507,0.000795971467600582,0.0012674722132211,5.71621426599136e-09,0.00184631474669337,7.72738133984828e-60,0.00142486399545687,0.00219083425646472,2.00954396052095e-08,0.00111305185799551,9
"294","move",40,0.000332311438445992,1.07943218422382e-08,0.000949966428400255,0.000492550075310074,0.000648642233523382,2.16351061359283e-07,3.62901232832252e-40,0.00162028990641294,0.000789737051878005,0.00253939858666045,0.000977634317937419,10
"295","objective",40,0.00038587004430891,3.09755034029695e-33,0.00236933282411162,1.90584121032728e-65,0.00202565162416681,0.00195749026926462,0.000615519582118598,1.66913257824729e-14,1.69206947690926e-09,1.65758241569719e-59,0.000381398364828425,3
"296","organization",40,2.09253146404684e-05,0.000849572993128334,0.000671594587407357,0.000183087051027997,0.00132854094737444,0.00165097379221619,0.000531834871964761,0.00164197495737728,0.000521898216480116,0.00101126248008653,0.000181456420489024,6
"297","represent",40,1.29816101723938e-42,1.60351297244993e-21,0.000426047090725879,0.000670675375497706,0.00126455678098801,0.00127380428522492,0.000676541444834186,5.88747296664062e-41,0.00143800747960769,0.000248242155576227,1.58165373808687e-17,9
"298","sector",40,0.00108394883772378,0.00139822176562677,0.00556052937092749,3.25805858133971e-96,3.61407465743837e-17,3.17745084792945e-07,0.000872752565961736,2.37778335598167e-06,3.84970459816528e-19,0.00116946624695408,1.15562755288578e-60,3
"299","turn",40,0.00130209276880262,0.000359446977720292,0.000212879808596216,0.000556172462436365,0.000625999974025067,0.00177055056090787,0.000455344656704483,0.000501199039438995,1.99999380740987e-11,0.0011526391387343,0.000911760909785648,6
"300","upon",40,4.94232518092868e-05,0.00108014791645821,0.000131649726117888,0.00382024639151737,3.0224888988765e-50,0.000161002810015137,0.000877811853235411,0.00154117300329053,0.000716896935276643,0.000353110198194434,0.000545368806841521,4
"301","although",39,0.000630133922435237,0.000464895237575875,0.000705814014962126,5.2655514893029e-24,0.00138318642112802,0.00117273889191651,1.21139058668089e-49,0.00125792184978812,5.89246613627193e-19,0.002895727263154,2.02965361825517e-23,10
"302","capital",39,6.44462862238904e-85,3.44921660246433e-05,0.00141549642730123,8.72188381091413e-08,0.000722651287394363,0.000167597934952542,0.00314277200715695,0.0023561323627841,0.000407761648461979,3.64787547274066e-27,0.00156655531258541,7
"303","city",39,2.01651071643509e-16,0.010509449626331,0.000485902028234477,5.89774057609925e-65,1.41677665553182e-50,2.47013441805907e-36,9.42013178594619e-54,1.76739493127239e-44,2.96109375988048e-73,4.61671458545423e-05,1.22799429393511e-76,2
"304","claim",39,0.00129228914481375,0.000171616979431324,0.000174613535348281,0.000579249925847003,0.000947381937041856,0.000618117098112763,0.000570423973001464,3.14262609962491e-32,0.00159655905546729,0.000270941032734533,0.00105609267184837,9
"305","due",39,0.00209845320121096,0.000501441311682088,0.00134737866240139,0.000868534715931995,0.000856221123163495,0.000134215982441843,0.000444805577527931,0.000628396827996322,2.61405706773303e-17,0.000336825621778905,8.32299471509165e-14,1
"306","element",39,0.000206577617551707,0.00155317978210647,0.000258440491045395,0.000932752529730299,0.000550128795996784,0.00096676536256478,2.33409666690412e-51,0.00240996188967801,0.000221170505473361,7.4710570896578e-48,4.80828325542654e-36,8
"307","four",39,5.06669867202099e-40,0.00123101463081027,0.000604171355811113,1.46505779934048e-71,0.00235497285561099,0.000580989904813774,0.000234745720418647,0.00257729841155027,1.11469771127348e-78,4.30943435888525e-65,0.000196683361599722,8
"308","insight",39,0.000752155629468415,0.00295917651897536,1.81148049906865e-53,1.75537278613806e-22,5.7459513965155e-09,2.52894680883224e-08,0.000334681315160462,0.00119350990047882,0.00104747413345553,3.22451199691703e-23,2.73992611272522e-42,2
"309","mainstream",39,0.00103684918654418,0.00163942088492296,0.000714110280928573,1.7985421206646e-09,0.000100587968549851,0.00123440077879621,0.000356099022609157,0.000211858468750941,0.000417837717330685,3.22152303230303e-24,0.000509223452689692,2
"310","path",39,0.00056328718798766,6.5148151285588e-07,0.00173296085732627,0.000959268397735768,0.000975016785726902,0.000953803021518428,0.000326890224178524,3.58882020132756e-06,0.000397523162988087,5.38875381047126e-69,0.00104445511299847,3
"311","planning",39,1.64010849749877e-30,0.0112184656641168,0.000317404194705183,3.87119446816808e-78,1.55108495779756e-10,1.26617892624276e-32,6.29779280817866e-89,6.58442564505014e-59,3.63352720381728e-71,0.000327608317404779,3.7061837592111e-104,2
"312","specific",39,6.73891697935944e-70,0.0011643439237744,0.000479313080121052,0.000771333648082361,0.000534658162551182,0.0013264733693517,1.8416019131637e-17,3.61173102683898e-08,0.000372680917714323,0.00111128062415018,0.0014541214668618,11
"313","cannot",38,0.000631504464940262,5.86305767363906e-06,0.0004945292900932,0.00209414780302459,0.000601299870008579,0.000751988910192431,0.000476716949729866,6.20267027154007e-22,0.000296091860145753,0.000857307419952282,0.00138748161845455,4
"314","engage",38,0.000567437234186868,0.00140428674566048,0.000403481330831967,3.52988774956404e-53,1.61209842992411e-58,6.83729790988222e-23,0.000285392609795279,0.00130272632071531,0.00146667671368317,0.00203537957097014,2.17056265560166e-27,10
"315","evidence",38,0.00374875866467994,0.000436375497368867,0.000980729963457617,0.000312766287859967,0.00134685124023972,1.77906182044358e-06,0.000361231049494143,4.91623597468584e-05,1.19672770662804e-39,0.000520184710574366,0.000756720599479925,1
"316","fundamental",38,0.000411135156877181,0.0003218907857999,2.45622569725656e-20,0.000227786033708377,0.000927811451643784,0.0008248121730762,2.93171414386524e-42,6.73299366231241e-05,0.00115913967677387,0.00204061926409182,0.000715906772349134,10
"317","investigate",38,0.000380037632440945,0.00120701358170177,1.1492841292564e-09,4.747178297597e-46,0.00321543234177489,0.000641221923923703,2.18238584129718e-35,2.48668029200064e-16,3.21122478866989e-08,3.95178293034071e-05,4.39376857245479e-95,5
"318","management",38,0.00279121243040506,0.00110575302793194,0.00127542622932234,0.000217531841320767,7.50789721929787e-11,0.000436845070807419,0.000812098968853331,0.000584484060863834,1.51449450830651e-08,0.00153736922172137,0.000302311869608132,1
"319","science",38,0.000297581683419499,0.00171064627017406,0.000231601791824396,0.00223658920153889,0.000899230462420227,0.000279030459733952,5.81240459486874e-53,0.000809615780959112,0.000389759113183603,0.000271401728517162,0.00174329100667739,4
"320","unsustainable",38,0.000307061935171184,3.8076953077427e-05,0.00158979583074991,0.000927348209772588,0.000577993198990601,0.000321447683535489,7.16967153520558e-08,8.26891097943878e-05,0.000709385398423319,4.79752570848936e-42,0.000948410874633723,3
"321","aspect",37,0.00165858271754201,0.000797135937198129,1.96801195439785e-10,0.00109946439819372,0.000713966893952959,1.51653046003144e-08,7.42347338447275e-05,0.00070732664752999,0.000670454852494967,0.00171728577307302,0.000227146303784678,10
"322","assumption",37,0.000580081148259411,0.000320959249187289,0.000629682600410149,0.000770072641498486,0.000324386343552796,0.00178066584345798,0.000268062733566052,1.240544184098e-34,0.00134693104851505,3.62552222807995e-18,0.000492878441245876,6
"323","business",37,0.000492974882057791,0.00523156655529873,0.00738704269389481,1.15757599653786e-83,1.50002975296059e-10,0.000641443308306805,2.92032506517724e-104,1.08014766153249e-09,2.13620784416259e-13,0.00181751395291498,0.000547945973207825,3
"324","despite",37,0.00372969038768733,2.0870624369836e-24,0.000460012710609245,1.30855584379835e-56,0.000838344990017114,0.000642786455960379,0.000597456451151647,0.000726319881407591,2.06175108833607e-30,0.000571204008760687,0.000628042333050821,1
"325","gdp",37,6.49442153348802e-93,2.31007320358079e-99,0.00329879444132962,0.00019592727678138,0.00170011622336469,5.46153882062709e-31,0.00564367434260614,1.63753168767609e-87,2.24866307166587e-68,1.33314791400511e-79,0.00193941392747823,7
"326","major",37,4.95143491803796e-85,0.000664448748806343,0.000532028872695229,0.000524128240478932,0.000971411190940983,0.00113012494451024,0.000626312572700427,0.000532013583063118,0.000116984722200662,5.03838402124953e-21,0.000987450047034157,6
"327","position",37,4.33635355360114e-66,2.11128424582076e-13,5.71610558328472e-12,0.000732115618612921,0.00094073607734761,6.59576841643519e-05,1.21699532723142e-40,0.000552187518608374,0.00227451940761832,0.0013665484406817,0.00331474546065952,11
"328","small",37,0.00184077068269589,0.000467692142802347,0.000822588512468558,2.5029729006979e-54,0.00120700312738349,5.82863398607714e-09,0.000545193032542723,0.00067866698755826,0.000288666933855033,0.00122609155274253,2.69238834646241e-28,1
"329","benefit",36,0.000719376124069705,0.000691178287620518,0.000747672297919116,1.03750423349347e-28,0.000778276787922303,2.87141779985724e-12,0.000350067537434103,0.000757527990726711,0.000579345357278666,0.00202553396946632,0.000647056032211072,10
"330","come",36,0.000476536941430053,0.000345070501784066,0.000344195369033666,0.00084136205169218,8.0753349221808e-18,0.00110547669929147,0.00143370579197143,0.000642330944411965,7.06420636396713e-33,0.0015127806637623,0.00124080655684335,10
"331","define",36,8.68814393436411e-06,6.4094248095456e-37,0.000895623114694376,0.000708534028860009,0.00154179594153592,0.000739801300208294,4.89136855245869e-49,0.000651157000769429,1.21418286384898e-26,0.000205516567198461,0.000867884979721547,5
"332","distribution",36,9.50629958122426e-115,7.00560278047611e-11,0.000216589623241801,3.16959453888404e-40,0.00113565572925984,0.00141015063120925,0.000295866040602079,0.00130828802516713,0.000699317260669857,0.000628510479322658,0.00125302404334138,6
"333","dynamic",36,1.00094044941061e-87,0.00055418594924123,0.00135626993845311,0.00105309512798085,0.000969091441299062,0.000157904358061818,0.000441865367636126,0.000590171066584656,0.00113295989377056,2.69171201235522e-08,1.3781297026873e-06,3
"334","likely",36,0.000362015561167504,4.75485476658332e-07,0.00203254157091061,0.000595863867275645,0.000869297705619542,0.000102721439895949,0.000905085510590273,0.000455384034463454,0.000202191966969154,0.000987331988039267,4.14993892523626e-12,3
"335","maintain",36,0.000396087838691445,1.01507123066258e-19,0.00118326869275721,0.00220496897405147,0.000580829680280585,1.10941695967528e-17,0.000506329304723876,0.00051589220933335,0.000231991992208344,0.00118215783838525,4.36653439320279e-63,4
"336","modern",36,0.00052597785120073,1.60753492058692e-12,3.01702737340855e-29,0.00111776204597889,1.45277418644487e-24,7.06784393741365e-22,0.000225393626935423,8.50221624552927e-07,0.00302842831541288,2.50504100450806e-41,0.00220116567797776,9
"337","quality",36,0.000838342400628675,2.3570674896993e-14,0.00137402680189405,0.000499382735228081,0.00141659929166865,0.000223710030256467,2.86932671320052e-12,0.000829740457668547,3.1632493592599e-08,0.00112711652094014,7.19899862323773e-17,5
"338","service",36,0.0012324177791232,3.11036563030444e-35,0.00497853419889191,3.07085796800934e-88,6.69270524003799e-36,0.000259818978619842,0.000575687502631738,3.63065171595895e-12,0.00023099855118762,0.00324229562705482,0.00045896226121256,3
"339","strong",36,4.24804843355931e-05,0.000488175309277462,0.000974768115868376,1.02233183817455e-36,0.00161630783829486,0.00111645389272292,2.53671445194252e-17,0.000993053869823836,0.000593824970798335,0.000235533895562247,2.41196379369646e-19,5
"340","account",35,7.24344781504901e-82,0.000346897453065629,0.000523129691623661,0.000895546068901311,0.000839507907543604,0.00181797996892113,1.46336376877139e-37,0.000460245340444471,0.000368705942692652,0.000907086250244069,0.000535165499189627,6
"341","along",35,0.000810501537107554,4.13676708289801e-13,0.000242677488131873,0.000950126090082622,0.000349326306921991,0.00131849235115931,0.000650521376438998,0.00095485800428285,0.000105055620691795,2.1328757708219e-83,0.000490629185994596,6
"342","cause",35,0.00108807079421665,6.71617459457611e-07,0.000732306711495958,0.000581497123261927,0.00071169066819225,0.00119094008633784,0.000454698094179777,3.83445690226492e-24,0.000716345370575422,0.000125916564480588,0.000972301744598779,6
"343","deep",35,2.63202356600588e-83,0.00279552495069091,0.000349566934211806,0.00142828115404227,7.07704346046517e-10,0.000431975705360655,5.93114029871037e-52,0.000869209189284414,4.70731180006276e-15,1.55713587193868e-37,3.19384093747423e-61,2
"344","drive",35,0.000886103701525163,0.000684276316667196,0.00141187399669748,0.000490828129631481,1.19337788025861e-45,7.65064784330954e-20,0.000418923829526211,0.000909277783407919,0.000453997988714399,0.000744481450146308,0.000218123971485719,3
"345","effort",35,0.00106133433487406,4.10904090942825e-07,0.00067264331055594,7.41949891198929e-21,1.70669267444924e-15,0.00172677850610413,0.000852925919991535,0.000701516711073834,0.000438713560039229,0.00122652120525068,2.46420743877872e-05,6
"346","enable",35,0.000466795005856851,0.000716777983174521,0.000883425040214792,0.000306759147578323,4.04437088085684e-22,2.17633274789608e-22,0.00149879298594722,0.00203802813106036,0.000707915419149703,0.00157588062154238,3.45130536774581e-21,8
"347","introduce",35,1.63617565356292e-48,0.000282357382594084,0.000408731028229257,4.91937607776508e-56,0.00133353439929679,0.0011258709796266,7.01587130710793e-36,4.33964548162654e-22,0.000996172393645061,0.000125124645386008,0.000573845248841477,5
"348","rise",35,0.00124522385920666,0.000402876559069197,0.00054075114669339,8.43796420530132e-30,1.58918694338516e-55,0.00148390819654382,0.00289834527221568,1.42809694918661e-52,0.000224311310902487,0.000351370572256297,0.000786652994464336,7
"349","scholarship",35,0.000213159743557339,0.00295619279198679,6.64520548623512e-61,0.00063794941774016,1.23753153969164e-22,0.000271605292277472,0.000572990712683473,3.45141878231724e-44,0.00148587790387625,0.000238962097854546,1.36978900616511e-38,2
"350","toward",35,8.42741849577854e-69,9.43899060946943e-14,0.000708086428741649,0.0004184916385088,0.00119929587486133,0.000514374394560879,0.000297477625052306,0.00182538520073958,0.000200126200233171,6.61780617402654e-70,0.000551900843029558,8
"351","analyze",34,9.26295072901854e-85,0.00131071779643697,0.000321663859792564,2.99916539867616e-26,0.00177270510361631,2.85666703633122e-14,4.84979203608326e-05,1.17195794919829e-36,0.00047964675596395,0.00043936831574182,0.00036567025685999,5
"352","conceptual",34,4.20424826822102e-06,0.00149026021217511,1.15237915079949e-79,0.000562320148234969,0.00176277434635426,0.00115855574209626,3.51076474105759e-36,3.02082192172238e-05,4.03569486025555e-19,0.000240551916828284,2.50904844574988e-28,5
"353","demand",34,5.90539768104285e-86,3.42844129375939e-28,0.00103434634185374,0.000892919126711573,5.01138242379124e-37,0.000281471384442301,0.00561226033046893,0.00131248264377769,2.78644509705567e-23,0.00121236836753197,0.000336048932461968,7
"354","government",34,0.000313924428496271,0.000563720159484633,0.00314742071206723,1.14971954369525e-35,0.000129250865119145,0.00130942638175591,6.08170908839017e-45,0.000369951740765331,2.3989755734007e-17,0.000297318927737736,0.0005000830379413,3
"355","ideology",34,0.000996445911813525,0.000544630664523693,0.000610209636329398,3.67981437169677e-33,0.000435621497085509,0.00107897387364384,0.000714731782039126,0.000428543971758442,0.000956494449266458,0.000438919103327824,0.0007861639770397,6
"356","involve",34,0.000937859408595431,0.000252205867845653,0.000242290236808618,0.000684403963363826,2.37831854898225e-18,0.00102792762195134,1.25645227562983e-43,0.00131512543560261,0.000920701510498709,0.00032202621456145,0.000379462144712166,8
"357","narrative",34,1.74915124598567e-05,0.00440070880818099,2.56585409519732e-05,0.000634351306463987,2.2526546644033e-50,0.000502252390331086,0.000519973722854169,1.91796250042248e-18,6.26787244420876e-10,0.0014884264891351,4.35764293631433e-06,2
"358","national",34,0.00132454274544774,5.09111577550136e-26,0.000959868689396612,2.5286483312172e-16,0.00161304538497985,0.00237535418385365,0.00127364793773885,9.60637706524256e-62,2.06359213310302e-18,6.97001653217107e-21,8.8061081221747e-06,6
"359","profit",34,0.000273018958328407,2.92215929645087e-42,0.00239141646276287,3.13178279213782e-34,1.04410287615343e-53,0.000861791347261039,6.78462352984459e-62,0.000661687628488376,0.000370996109823575,0.0032016114327778,0.000278118813591883,10
"360","reason",34,0.00194057060230098,1.18385357549251e-07,0.00113956210985913,0.00141707893032353,0.000452018261084608,0.000228395235186347,0.000466241928103873,1.3136582526666e-35,0.000364284980398119,2.13915590419125e-22,0.000901135487575534,1
"361","tool",34,2.56477213668118e-76,0.000794040597590352,5.97510792119775e-35,0.000922397117213226,1.89342827017997e-27,2.03431088630359e-06,3.286556988118e-49,0.00563680750489634,0.000769616131306467,0.000416911405829242,9.12087255949818e-26,8
"362","attempt",33,6.38873863814915e-33,0.00112588709104786,0.000802925460206468,0.00056380655821157,0.000384194444280135,0.000473704961900182,1.7684585676968e-48,0.00141548203450966,0.000518249816367771,2.17129590870831e-54,0.000234527935226433,8
"363","compare",33,0.000747687939193368,2.18549337523898e-36,3.81231697980886e-09,0.000556552999092538,0.00228813493433823,2.31884589887418e-52,0.0010714100930201,0.000201305344861319,0.000346056224885494,0.000231268033440394,0.000656381900380136,5
"364","democracy",33,4.13420616336748e-99,1.25964066216211e-71,1.49745561645263e-96,0.000449258211615303,0.00284834312313492,0.00243976331000882,7.11085490833891e-117,6.4757044469187e-45,0.00421555984167358,1.01059164649216e-122,1.65118273543289e-56,9
"365","efficiency",33,1.48711243490387e-24,1.13100409221908e-12,0.00142456442640103,0.000702920245770266,0.0030034143544483,1.63250719454964e-30,0.00122669880155388,0.000857027689632372,1.38044692534934e-43,2.14489158291657e-56,0.000529326396688878,5
"366","establish",33,3.88501182643521e-36,0.00147833286559142,0.000265924575144058,0.000325622799969519,0.00060165008099281,0.00126335911362658,2.27278351716297e-16,4.53844670629198e-06,6.19179443856209e-16,0.00218656841167076,1.75531937228996e-101,10
"367","financial",33,0.000905235169929364,0.000909369081192215,0.00324077972228338,8.17298409480203e-18,3.40379444095184e-17,0.000166495306679045,3.67358998680302e-31,0.000262569374890216,6.69250074281472e-12,0.000159746739768373,0.00065981864732649,3
"368","historical",33,0.000294666819260222,3.93365610898047e-56,0.000235643341407146,0.000404334908894545,3.47055730051923e-32,0.00150489099446374,0.00083475947750251,0.000589675743066103,0.000797266820617275,0.000438259731700006,0.000884742448307879,6
"369","implement",33,0.000992038665099807,0.00121341855707166,0.00143187231160388,0.000193045764976209,0.000310277987661678,0.000521433337833669,2.95903184670012e-05,6.95318679740041e-45,6.58460306395968e-36,9.45683352705443e-45,0.000408993558658117,3
"370","number",33,0.00199596780716602,0.00015463751851189,0.000761825717288543,0.000999669196974234,7.14368981499483e-42,0.000339857380155729,5.26755274420378e-75,0.000220735460332742,0.000487572845524711,0.00139025423792556,0.00133138678797597,1
"371","product",33,0.000294902361675737,9.38833233122387e-06,0.00449940930244541,0.000704824701003236,0.000402132098411268,1.21787886812439e-35,0.00087979962694316,3.67374250027219e-06,0.000122354478217361,0.000507692523804234,0.000377779402196091,3
"372","start",33,2.20400543424767e-71,0.000756178238884746,0.000543045117294613,0.000603040092450209,0.000990067183174597,0.00055285106843222,7.1729038951636e-26,0.000204995754336717,0.000473211501157101,0.00104027110004122,5.92787213672807e-14,10
"373","structural",33,0.000857601852475861,4.07690437055648e-22,0.00156717334331748,0.000331060557738936,3.79039266530053e-06,0.00155820999343584,0.00220095044902256,6.20179011364346e-38,0.000507321962905674,9.37390074480165e-09,8.39436808811427e-62,7
"374","together",33,1.91084931089821e-05,0.00114773540833379,0.000109401413555176,0.00021836431748057,0.00031491321748908,0.000248665569020264,3.30678337395185e-38,0.00194939767055483,0.0013045318888467,9.08975716950848e-06,6.51568705286187e-56,8
"375","demonstrate",32,0.000291132762065712,0.000182115853701943,2.20153042876985e-46,0.000159859650990424,0.000534001105172086,0.000965591160700307,0.000508679459189904,0.00117568805968816,0.000733439581341185,0.000307616773905522,2.34921802462498e-20,8
"376","diverse",32,0.000397862689233876,0.00215033276222705,1.31065911443374e-24,0.000260637383420724,3.61652660738296e-25,0.000549063613427216,0.000454366974796226,0.000875118278877974,0.000843335319002597,6.0320963836423e-77,4.53596813875899e-31,2
"377","ensure",32,0.00073230824548103,0.000595629635327843,0.00182887231451839,0.00033628679154088,0.000857447989867901,6.79364367234094e-27,0.000307014753076176,0.000236090175878848,4.82294729985077e-09,0.000809147177614734,2.13658029834168e-32,3
